"R0","N","schedule","p_free_20","p_free_50","se_free_20","se_free_50","p_extinct","se_mp20","se_mp50","mp20","mp50","reps","sq_pf20","sq_se_pf20","sq_mp20","sq_se_mp20","sq_mp50","sq_se_mp50","lf_mp20","lf_se_mp20","av_lo","av_hi","rel_lo","rel_hi","averted_20","averted_50","rel_to_lifelong","benefit_free_20","se_benefit_free_20","averted_ci_width","rel_ci_width"
1.5,20,"18-month immunity, six-monthly whole-herd booster",0.877,1,0.00734407924793844,0,0,0.000997515473669983,0.00042798000004818,0.105962038280306,0.0431711241203494,2000,0.2445,0.00961040451802108,0.28619472574105,0.00260449527650161,0.21643343277806,0.00282323269205993,0.129659277325287,0.00118774317775622,0.620118014532008,0.639055801073756,1.12996425064639,1.17361665912452,0.629755447079128,0.800533939852912,1.15138576779133,0.6325,0.0120952625023188,0.0189377865417476,0.043652408478124
1.5,20,"Lifelong immunity, calves only (paper assumption)",0.8125,1,0.00872765002735559,0,0,0.00118774317775622,0.000516285461677207,0.129659277325287,0.0531283742215774,2000,0.2445,0.00961040451802108,0.28619472574105,0.00260449527650161,0.21643343277806,0.00282323269205993,0.129659277325287,0.00118774317775622,0.535281928228684,0.558192840097659,0.97923352359219,1.02108049218291,0.546954343796666,0.754527877049118,1,0.568,0.0129819778924477,0.0229109118689755,0.0418469685907198
1.5,50,"18-month immunity, annual whole-herd booster",0.684,1,0.0103957683698705,0,0,0.000670000099408038,0.000287839272144895,0.111109028006269,0.045345234842299,2000,0.0135,0.00258047960658479,0.315216103063642,0.00158885461756085,0.291196522025208,0.00174705597205626,0.127471415285874,0.000763850627970095,0.642033722106406,0.652864089393238,1.07599629860131,1.09855054184905,0.647514746466377,0.844279613894655,1.08715233156942,0.6705,0.0107112499270627,0.0108303672868321,0.0225542432477437
1.5,50,"18-month immunity, calves only",0.172,0.76,0.0084384832760396,0.00954986910905066,0,0.00122967239890638,0.0010779320304655,0.191024625772774,0.107437532266123,2000,0.0135,0.00258047960658479,0.315216103063642,0.00158885461756085,0.291196522025208,0.00174705597205626,0.127471415285874,0.000763850627970095,0.384393023207744,0.403534784477989,0.646764485726479,0.676239474247037,0.393988365707933,0.631048023791911,0.661491298426894,0.1585,0.00882422092878459,0.0191417612702449,0.0294749885205574
1.5,50,"18-month immunity, six-monthly whole-herd booster",0.699,0.9995,0.0102566807496383,0.000499874984371065,0,0.000615833377776879,0.000264804815554768,0.103229325934226,0.0421370992439321,2000,0.0135,0.00258047960658479,0.315216103063642,0.00158885461756085,0.291196522025208,0.00174705597205626,0.127471415285874,0.000763850627970095,0.667413470871413,0.677547384652305,1.11796391343529,1.14058800515818,0.672512524167004,0.855296694648419,1.12912263797495,0.6855,0.0105763119753532,0.0101339137808921,0.0226240917228913
1.5,50,"Lifelong immunity, calves only (paper assumption)",0.6305,0.9985,0.0107928158976238,0.000865375640979091,0,0.000763850627970095,0.000332743421322579,0.127471415285874,0.0522024416845185,2000,0.0135,0.00258047960658479,0.315216103063642,0.00158885461756085,0.291196522025208,0.00174705597205626,0.127471415285874,0.000763850627970095,0.589410684765487,0.601846505899723,0.988730897772623,1.01152307344951,0.595606271231209,0.820731232222617,1,0.617,0.0110970153645023,0.0124358211342355,0.0227921756768845
1.5,100,"18-month immunity, annual whole-herd booster",0.4795,0.999,0.0111709388593797,0.000706753139363385,0,0.000456876813023865,0.000196862723845854,0.108053001228541,0.0441156958168695,2000,0,0,0.321421485276964,0.00111304045152102,0.313829368425797,0.00101699676779494,0.128797954929381,0.000548338462259122,0.660148128251064,0.667382110075955,1.09992515372128,1.11550420562861,0.663827696099925,0.859427764717628,1.10769688242867,0.4795,0.0111709388593797,0.0072339818248911,0.0155790519073349
1.5,100,"18-month immunity, calves only",0.0275,0.468,0.00365675744341896,0.0111574190563947,0,0.000898325071305675,0.000843335592280325,0.193440649858465,0.116968915395163,2000,0,0,0.321421485276964,0.00111304045152102,0.313829368425797,0.00101699676779494,0.128797954929381,0.000548338462259122,0.391207573627382,0.404949301718807,0.653611145514603,0.674936455962576,0.398171377088312,0.627284992536256,0.664409146626903,0.0275,0.00365675744341896,0.0137417280914259,0.0213253104479726
1.5,100,"18-month immunity, six-monthly whole-herd booster",0.5115,0.999,0.0111773822964055,0.000706753139363385,0,0.000451217515946482,0.000193270821460463,0.102192033921876,0.0416766227163833,2000,0,0,0.321421485276964,0.00111304045152102,0.313829368425797,0.00101699676779494,0.128797954929381,0.000548338462259122,0.678594349973564,0.685583166069221,1.13023145692321,1.14610632011713,0.682062218604277,0.867199736833306,1.13812394030727,0.5115,0.0111773822964055,0.00698881609565716,0.0158748631939225
1.5,100,"Lifelong immunity, calves only (paper assumption)",0.3745,0.999,0.0108224246359122,0.000706753139363385,0,0.000548338462259122,0.000238276362578592,0.128797954929381,0.0528729978181216,2000,0,0,0.321421485276964,0.00111304045152102,0.313829368425797,0.00101699676779494,0.128797954929381,0.000548338462259122,0.594907775084442,0.603572925926348,0.992122312788395,1.00798438666831,0.59928641727731,0.831523104152622,1,0.3745,0.0108224246359122,0.00866515084190633,0.0158620738799126
