"NA_adults","R0","policy","h","pi_src","programme","p","interval","yr","p_free","prev_med","prev_q25","prev_q75","prev_mean"
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,13.5643835616438,0.095,0.214285714285714,0.117647058823529,0.3125,0.2216815696362
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,13.6465753424658,0.105,0.21583850931677,0.116013071895425,0.333333333333333,0.223419954196453
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,13.7287671232877,0.105,0.214285714285714,0.108333333333333,0.313322368421053,0.222529548364194
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,13.8109589041096,0.115,0.210526315789474,0.1,0.3125,0.220880562115766
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,13.8931506849315,0.115,0.214285714285714,0.0977272727272727,0.310883620689655,0.218612977538689
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,13.9753424657534,0.115,0.2,0.0909090909090909,0.3125,0.215145900841296
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.0575342465753,0.115,0.2,0.0909090909090909,0.307692307692308,0.215863051262129
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.1397260273973,0.12,0.2,0.0909090909090909,0.308355437665782,0.213389496122687
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.2219178082192,0.12,0.2,0.0890151515151515,0.307692307692308,0.21127117494977
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.3041095890411,0.125,0.2,0.0909090909090909,0.301923076923077,0.21272387987619
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.386301369863,0.13,0.2,0.0909090909090909,0.3,0.21181008856526
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.4684931506849,0.13,0.2,0.1,0.3125,0.211845074125174
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.5506849315068,0.13,0.202941176470588,0.1,0.3125,0.210910428587804
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.6328767123288,0.125,0.2,0.0988095238095238,0.3125,0.2102167158755
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.7150684931507,0.13,0.2,0.0977272727272727,0.308894230769231,0.208959184295197
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.7972602739726,0.13,0.2,0.1,0.308894230769231,0.206110882117091
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.8794520547945,0.13,0.2,0.1,0.295588235294118,0.208937879145881
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,14.9616438356164,0.14,0.2,0.102756892230576,0.3,0.210512344005422
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.0438356164384,0.135,0.207142857142857,0.108333333333333,0.3,0.213351057711824
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.1260273972603,0.135,0.2,0.1,0.307692307692308,0.215546028868791
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.2082191780822,0.14,0.2,0.1,0.3,0.210251045622293
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.2904109589041,0.14,0.2,0.1,0.294117647058824,0.209952342224732
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.372602739726,0.14,0.204166666666667,0.1,0.294117647058824,0.210674785637058
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.4547945205479,0.14,0.210591133004926,0.1,0.294117647058824,0.210948384467936
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.5369863013699,0.15,0.208333333333333,0.1,0.294117647058824,0.206345116680695
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.6191780821918,0.155,0.204166666666667,0.1,0.294117647058824,0.207296622913637
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.7013698630137,0.15,0.2,0.1,0.295588235294118,0.207725956869301
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.7835616438356,0.15,0.2,0.0988095238095238,0.3,0.207801271106497
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.8657534246575,0.155,0.2,0.0909090909090909,0.3,0.207390023026643
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,15.9479452054795,0.145,0.2,0.0909090909090909,0.294117647058824,0.207079696083876
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.0301369863014,0.15,0.2,0.0909090909090909,0.28781512605042,0.203569284888197
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.1123287671233,0.155,0.2,0.0909090909090909,0.292279411764706,0.204665119873951
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.1945205479452,0.155,0.2,0.0833333333333333,0.292279411764706,0.202969567958186
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.2767123287671,0.15,0.2,0.0860507246376812,0.285714285714286,0.203251866887451
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.358904109589,0.145,0.2,0.0909090909090909,0.3,0.204143567688903
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.441095890411,0.14,0.2,0.0909090909090909,0.3,0.205598541158283
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.5232876712329,0.14,0.210526315789474,0.0909090909090909,0.3,0.205614338026573
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.6054794520548,0.135,0.212406015037594,0.0909090909090909,0.297222222222222,0.206950130196603
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.6876712328767,0.135,0.2,0.0909090909090909,0.285714285714286,0.20271844862552
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.7698630136986,0.14,0.2,0.0909090909090909,0.285714285714286,0.199455062472215
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.8520547945205,0.14,0.2,0.0909090909090909,0.287202380952381,0.201155485988939
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,16.9342465753425,0.15,0.2,0.0909090909090909,0.291666666666667,0.200361002653792
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.0164383561644,0.145,0.2,0.0909090909090909,0.3,0.201667423893915
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.0986301369863,0.15,0.2,0.0909090909090909,0.294662309368192,0.200266718256548
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.1808219178082,0.145,0.2,0.0909090909090909,0.3,0.200794096073557
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.2630136986301,0.145,0.183501683501683,0.0909090909090909,0.3,0.199865338664541
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.3452054794521,0.145,0.1875,0.0899209486166008,0.305183946488294,0.202341660783133
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.427397260274,0.15,0.188988095238095,0.0833333333333333,0.3,0.200252057697927
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.5095890410959,0.15,0.181818181818182,0.0860507246376812,0.295588235294118,0.196277008500989
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.5917808219178,0.155,0.180194805194805,0.0833333333333333,0.3,0.194103641258328
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.6739726027397,0.16,0.177521008403361,0.0817307692307692,0.294117647058824,0.192076537789416
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.7561643835616,0.165,0.181818181818182,0.0769230769230769,0.287202380952381,0.1910070130962
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.8383561643836,0.165,0.172619047619048,0.0817307692307692,0.272727272727273,0.18595989164683
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,17.9205479452055,0.17,0.177521008403361,0.0762108262108262,0.277777777777778,0.184652742333965
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.0027397260274,0.165,0.176470588235294,0.0762108262108262,0.272727272727273,0.183149078442345
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.0849315068493,0.155,0.177521008403361,0.0714285714285714,0.279761904761905,0.186513530852397
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.1671232876712,0.155,0.181818181818182,0.0714285714285714,0.272727272727273,0.186062938227286
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.2493150684931,0.155,0.181818181818182,0.0769230769230769,0.279761904761905,0.187284516471588
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.3315068493151,0.155,0.176470588235294,0.0755494505494506,0.273989898989899,0.185608997849009
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.413698630137,0.16,0.176470588235294,0.0769230769230769,0.277777777777778,0.185346991604019
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.4958904109589,0.155,0.175191815856778,0.0755494505494506,0.272727272727273,0.18409978719047
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.5780821917808,0.15,0.17156862745098,0.0755494505494506,0.25,0.182381714717935
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.6602739726027,0.155,0.166666666666667,0.0714285714285714,0.264035087719298,0.180603519491385
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.7424657534247,0.155,0.166666666666667,0.0755494505494506,0.266666666666667,0.180205350708963
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.8246575342466,0.17,0.166666666666667,0.0714285714285714,0.266666666666667,0.177895640021654
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.9068493150685,0.185,0.166666666666667,0.0714285714285714,0.261441647597254,0.175736497517465
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,18.9890410958904,0.18,0.166666666666667,0.0734126984126984,0.25,0.17935003888809
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.0712328767123,0.185,0.166666666666667,0.0714285714285714,0.25,0.17620172184268
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.1534246575342,0.19,0.157894736842105,0.0714285714285714,0.25,0.174767127741469
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.2356164383562,0.195,0.15587044534413,0.0708128078817734,0.25,0.173142448200874
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.3178082191781,0.2,0.153846153846154,0.0683908045977012,0.25,0.170092991161911
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.4,0.2,0.15587044534413,0.065625,0.25,0.167077980420797
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.4821917808219,0.2,0.15587044534413,0.0683908045977012,0.25,0.167782822278862
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.5643835616438,0.2,0.157894736842105,0.0666666666666667,0.241071428571429,0.167779232241092
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.6465753424658,0.205,0.157894736842105,0.0625,0.235294117647059,0.164194597099394
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.7287671232877,0.205,0.157894736842105,0.0588235294117647,0.233823529411765,0.162700789943036
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.8109589041096,0.205,0.158947368421053,0.0580065359477124,0.243534482758621,0.162734543636359
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.8931506849315,0.205,0.153846153846154,0.0588235294117647,0.235994397759104,0.163521541703686
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,19.9753424657534,0.205,0.153846153846154,0.0588235294117647,0.231900452488688,0.163198299756599
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.0575342465753,0.205,0.150757575757576,0.0625,0.238916256157635,0.16276468442967
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.1397260273973,0.205,0.153846153846154,0.0588235294117647,0.228146853146853,0.162406565802621
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.2219178082192,0.21,0.146428571428571,0.0580065359477124,0.222222222222222,0.159897835215631
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.3041095890411,0.215,0.15,0.0548245614035088,0.230769230769231,0.159108625284307
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.386301369863,0.215,0.148351648351648,0.0548245614035088,0.230769230769231,0.163548837492232
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.4684931506849,0.215,0.142857142857143,0.0548245614035088,0.236470588235294,0.163439169487527
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.5506849315069,0.215,0.142857142857143,0.0555555555555556,0.231900452488688,0.162819389537694
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.6328767123288,0.22,0.142857142857143,0.0555555555555556,0.235994397759104,0.164000505786372
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.7150684931507,0.215,0.15,0.0555555555555556,0.235994397759104,0.1681162814661
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.7972602739726,0.205,0.153846153846154,0.0588235294117647,0.228146853146853,0.166959487466849
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.8794520547945,0.205,0.15587044534413,0.0580065359477124,0.235294117647059,0.169321726619884
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,20.9616438356164,0.21,0.153846153846154,0.0555555555555556,0.238095238095238,0.169274692484853
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,21.0438356164384,0.21,0.153846153846154,0.0555555555555556,0.25,0.173610115550577
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,21.1260273972603,0.21,0.153846153846154,0.0555555555555556,0.25,0.173705587594343
5,3,"All purchased, source 20%",0,0.2,"18-month immunity, annual whole-herd booster",1,1,21.2082191780822,0.215,0.153846153846154,0.0555555555555556,0.25328947368421,0.174480874687287
