"e_s","e_i","D","p","T_elim","R_v","log10_prev50"
0.56213814856254,0.123002325111441,34.3616250404433,0.838849674152847,200,1.49675968823464,-0.550663946491755
0.732098879794823,0.892830861689313,4.26044665681558,0.449001879689066,200,2.14938351911162,-0.355504897324688
0.73337408153691,0.761828766171696,2.94418961770893,0.665234413171001,200,2.02823827345642,-0.403764865496374
0.814266560027888,0.860587123815983,3.36279222661125,0.34327003891593,200,2.35849585127407,-0.300522662706028
0.601405295074297,0.941548286716927,25.0752517401802,0.762621654484452,200,0.982908102705349,-1.39325623798526
0.674330612714433,0.750017067268987,29.66766357973,0.753726632935267,200,1.07740090991322,-1.17457648938542
0.305109853579492,0.142217498156894,2.47514725227643,0.890469778042465,200,2.40062350472452,-0.26760636072046
0.490270574614592,0.409292548984871,6.86308857851315,0.335433477259132,200,2.37875679770045,-0.268107454069851
0.587732421284363,0.127543963782272,4.15127019754864,0.321809040630787,200,2.50059079749326,-0.25016173506912
0.576127660657031,0.143849947040648,3.96066050275354,0.468693055862592,200,2.3723146469991,-0.279094419976069
0.31629612281473,0.473092589917992,11.4729782630933,0.454588860043449,200,2.18895837733763,-0.294369793840846
0.200510431169136,0.530069839781193,19.3772735015777,0.47227471423711,200,2.11170123343378,-0.29944745696514
0.491407812021812,0.849009680408387,5.11092504154173,0.776395959152987,200,1.63528081197258,-0.546757225704967
0.24667442701507,0.359228958739395,24.3834578722397,0.446111284496604,200,2.24464836308361,-0.271329678149953
0.258137174109835,0.478190690435217,3.17036064406452,0.413246349452677,200,2.47799040285878,-0.248216853341103
0.746106240169797,0.438874171394657,22.7201640261618,0.860243718596765,200,1.0240237161692,-1.32253331846016
0.774353998664868,0.523425727613414,7.11668443629851,0.615954235498033,200,1.7887335591618,-0.495415195471181
0.327765776183976,0.278513140233315,3.03826015430254,0.827963750170551,200,2.26501390014522,-0.298055533270708
0.432310814868069,0.946905279835682,2.5465957256939,0.848004520700088,200,1.86055465686566,-0.452624917354587
0.785081729983375,0.654384660842413,19.0531790111699,0.466752547358427,200,1.79029487788848,-0.484565272661158
0.661273312452707,0.715996310028034,4.24595980441761,0.41615003176122,200,2.2408930158759,-0.32065097157698
0.621629148004996,0.385833793618988,11.0890713818232,0.448495474664611,200,2.08125842714467,-0.348289327976942
0.241455220659062,0.610742647954542,5.78638040863254,0.39363704660382,200,2.33093931336293,-0.2703131072787
0.587552445941364,0.92644267497112,2.97725571969336,0.57087897618964,200,2.11085890189024,-0.362515878756792
0.813570341446251,0.33689400233652,8.2228241196211,0.639375229264982,200,1.7192985833954,-0.536249928593261
0.52097605792246,0.368409410677194,3.17351853046201,0.91102022583518,200,1.9795281364118,-0.397156866818674
0.85699931034677,0.513385887203292,3.43927583461071,0.377507967969519,200,2.33029300181346,-0.311546123436567
0.606040413194165,0.0811480582850752,2.738002536654,0.519637644765844,200,2.40970470283182,-0.275628155439147
0.323874686044509,0.299635384803118,10.9279044637795,0.874641918023994,200,1.83949115308426,-0.389310152881414
0.696470739861166,0.69749843982507,37.9405372624738,0.907291167042265,67.5838118721092,0.69785496208783,-2.36101216747218
0.68545870805555,0.176143094094715,2.2371465338681,0.621027365078956,200,2.31799099205134,-0.306744429063444
0.395929457860176,0.579569088287729,13.7115379662283,0.352202317101803,200,2.22571936666584,-0.289776735684133
0.638258177337811,0.407836858556963,20.6516971211186,0.846746148087224,200,1.22099116934153,-0.887914509903134
0.27537476980874,0.4840780682241,4.72359123482727,0.319127101165615,200,2.4919505644046,-0.241742335584665
0.314319447566313,0.0570279173710228,22.4389396455932,0.904015091435759,200,2.03673381443212,-0.310798668552767
0.224139056423834,0.519865187300132,7.21322689038582,0.684224431237509,200,2.00831705956898,-0.344714317407384
0.805745585595785,0.752855008636799,10.195214664316,0.644768964538646,200,1.5398003364824,-0.64905066027388
0.874727575544431,0.00914506874909469,35.0846222737849,0.42507661525254,200,1.86137022753186,-0.468978329249683
0.541450567991799,0.328931377018243,35.3188352680739,0.839431883475697,200,1.32948285907102,-0.695995865297255
0.331501660392255,0.0964382000954822,10.4947295232722,0.706741957697823,200,2.2254586068062,-0.283291318311822
